model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/unlearn_tofu_Llama-3.2-1B-Instruct_forget10_GradDiff_lr1e-05_alpha1_epoch10,asvd,0.9,0.5256879373729406,6.392505006995772e-06,0.05810156047344208,0.31237756924121785,0.2447282364038434,-32.40687499351861,0.0592844147867536
