model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/unlearn_tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_lr2e-05_b4.5_a1_d1_g0.25_ep10,quantize,8.0,0.5093935922939786,4.360395687512671e-09,0.12268086910247802,0.39276310750297627,0.591036732698595,-23.9324999952135,0.10137044324716726
