model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/tofu_Llama-3.2-1B-Instruct_retain90,svd_chol,0.7,0.6197729479079233,0.28118158736530297,0.06410595893859863,0.2023729879348738,0.21348312300606168,17.786874996442627,0.05138190168263635
