model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/tofu_Llama-3.2-1B-Instruct_retain90,svd_chol,0.8,0.6291732014797807,0.7582774273046589,0.08848407745361328,0.31948668883577197,0.3537411104448001,23.913749995217252,0.06149474412745718
