model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/tofu_Llama-3.2-1B-Instruct_full,none,,0.4766831227151296,3.9054713571083378e-22,0.880272216796875,0.8196704536432662,0.5962171246282504,-99.98249998000351,0.708283697888738
