model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/tofu_Llama-3.1-8B-Instruct_full,none,,0.4745080547871616,1.585318521208402e-27,0.991524658203125,0.9919043221484398,0.6271605485356979,-99.92374998001526,0.9789440160652491
