model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/unlearn_tofu_Llama-3.2-1B-Instruct_forget10_SimNPO_lr2e-05_b4.5_a1_d1_g0.25_ep10,quantize,4.0,0.5596970897610831,1.0655053900451827e-08,0.22349037170410158,0.3807576049922989,0.45327533459629904,-68.319999986336,0.08432097835030068
