model_id,compression,level,forget_truth_ratio,forget_quality,forget_Q_A_Prob,forget_Q_A_ROUGE,model_utility,privleak,extraction_strength
open-unlearning/unlearn_tofu_Llama-3.2-1B-Instruct_forget10_GradDiff_lr1e-05_alpha1_epoch10,quantize,8.0,0.45199238394939933,9.456104707095184e-16,0.06627595633268356,0.3564416072906149,0.44861998394860714,-34.15374999316923,0.0852470843843218
